   10.000,     0.000,   0.652221,   0.022039,   0.005190,   0.027229,   0.000000,  -0.000000,  -0.420748,  -0.000000,  -0.000000,  110.0000,    4.3633
   10.250,     0.000,   0.668192,   0.023131,   0.005222,   0.028354,   0.000000,  -0.000000,  -0.431254,  -0.000000,  -0.000000,  110.0000,    4.3666
   10.500,     0.000,   0.684136,   0.024248,   0.005255,   0.029503,   0.000000,  -0.000000,  -0.441728,  -0.000000,  -0.000000,  110.0000,    4.3699
   10.750,     0.000,   0.700054,   0.025389,   0.005293,   0.030682,   0.000000,  -0.000000,  -0.452170,  -0.000000,  -0.000000,  110.0000,    4.3731
   11.000,     0.000,   0.715943,   0.026554,   0.005336,   0.031889,   0.000000,  -0.000000,  -0.462579,  -0.000000,  -0.000000,  110.0000,    4.3762
   11.250,     0.000,   0.731805,   0.027742,   0.005385,   0.033127,   0.000000,  -0.000000,  -0.472956,  -0.000000,  -0.000000,  110.0000,    4.3793
   11.500,     0.000,   0.747638,   0.028954,   0.005434,   0.034388,   0.000000,  -0.000000,  -0.483297,  -0.000000,  -0.000000,  110.0000,    4.3823
   11.750,     0.000,   0.763441,   0.030189,   0.005483,   0.035672,   0.000000,  -0.000000,  -0.493601,  -0.000000,  -0.000000,  110.0000,    4.3854
   12.000,     0.000,   0.779215,   0.031447,   0.005528,   0.036976,   0.000000,  -0.000000,  -0.503869,  -0.000000,  -0.000000,  110.0000,    4.3883
   12.250,     0.000,   0.794958,   0.032728,   0.005574,   0.038302,   0.000000,  -0.000000,  -0.514099,  -0.000000,  -0.000000,  110.0000,    4.3913
   12.500,     0.000,   0.810669,   0.034032,   0.005620,   0.039652,   0.000000,  -0.000000,  -0.524290,  -0.000000,  -0.000000,  110.0000,    4.3942
   12.750,     0.000,   0.826349,   0.035358,   0.005669,   0.041027,   0.000000,  -0.000000,  -0.534444,  -0.000000,  -0.000000,  110.0000,    4.3971
   13.000,     0.000,   0.841996,   0.036706,   0.005726,   0.042432,   0.000000,  -0.000000,  -0.544560,  -0.000000,  -0.000000,  110.0000,    4.4000
   13.250,     0.000,   0.857610,   0.038076,   0.005791,   0.043867,   0.000000,  -0.000000,  -0.554638,  -0.000000,  -0.000000,  110.0000,    4.4028
   13.500,     0.000,   0.873191,   0.039467,   0.005865,   0.045333,   0.000000,  -0.000000,  -0.564677,  -0.000000,  -0.000000,  110.0000,    4.4057
   13.750,     0.000,   0.888737,   0.040880,   0.005945,   0.046825,   0.000000,  -0.000000,  -0.574674,  -0.000000,  -0.000000,  110.0000,    4.4085
   14.000,     0.000,   0.904249,   0.042314,   0.006036,   0.048351,   0.000000,  -0.000000,  -0.584630,  -0.000000,  -0.000000,  110.0000,    4.4113
   14.250,     0.000,   0.919725,   0.043769,   0.006132,   0.049901,   0.000000,  -0.000000,  -0.594545,  -0.000000,  -0.000000,  110.0000,    4.4141
   14.500,     0.000,   0.935165,   0.045245,   0.006228,   0.051472,   0.000000,  -0.000000,  -0.604415,  -0.000000,  -0.000000,  110.0000,    4.4169
   14.750,     0.000,   0.950569,   0.046740,   0.006327,   0.053067,   0.000000,  -0.000000,  -0.614240,  -0.000000,  -0.000000,  110.0000,    4.4197
   15.000,     0.000,   0.965936,   0.048256,   0.006412,   0.054668,   0.000000,  -0.000000,  -0.624016,  -0.000000,  -0.000000,  110.0000,    4.4225
   15.250,     0.000,   0.981265,   0.049791,   0.006507,   0.056298,   0.000000,  -0.000000,  -0.633747,  -0.000000,  -0.000000,  110.0000,    4.4253
   15.500,     0.000,   0.996555,   0.051346,   0.006598,   0.057944,   0.000000,  -0.000000,  -0.643430,  -0.000000,  -0.000000,  110.0000,    4.4281
   15.750,     0.000,   1.011807,   0.052920,   0.006686,   0.059606,   0.000000,  -0.000000,  -0.653065,  -0.000000,  -0.000000,  110.0000,    4.4309
   16.000,     0.000,   1.027020,   0.054513,   0.006773,   0.061287,   0.000000,  -0.000000,  -0.662651,  -0.000000,  -0.000000,  110.0000,    4.4337
   16.250,     0.000,   1.042193,   0.056125,   0.006862,   0.062987,   0.000000,  -0.000000,  -0.672188,  -0.000000,  -0.000000,  110.0000,    4.4366
   16.500,     0.000,   1.057325,   0.057755,   0.006952,   0.064707,   0.000000,  -0.000000,  -0.681677,  -0.000000,  -0.000000,  110.0000,    4.4394
   16.750,     0.000,   1.072416,   0.059403,   0.007045,   0.066448,   0.000000,  -0.000000,  -0.691117,  -0.000000,  -0.000000,  110.0000,    4.4422
   17.000,     0.000,   1.087466,   0.061068,   0.007138,   0.068206,   0.000000,  -0.000000,  -0.700505,  -0.000000,  -0.000000,  110.0000,    4.4450
   17.250,     0.000,   1.102474,   0.062751,   0.007234,   0.069985,   0.000000,  -0.000000,  -0.709841,  -0.000000,  -0.000000,  110.0000,    4.4479
   17.500,     0.000,   1.117439,   0.064451,   0.007332,   0.071783,   0.000000,  -0.000000,  -0.719124,  -0.000000,  -0.000000,  110.0000,    4.4507
   17.750,     0.000,   1.132362,   0.066167,   0.007431,   0.073599,   0.000000,  -0.000000,  -0.728354,  -0.000000,  -0.000000,  110.0000,    4.4536
   18.000,     0.000,   1.147240,   0.067900,   0.007530,   0.075431,   0.000000,  -0.000000,  -0.737530,  -0.000000,  -0.000000,  110.0000,    4.4565
   18.250,     0.000,   1.162075,   0.069650,   0.007636,   0.077285,   0.000000,  -0.000000,  -0.746653,  -0.000000,  -0.000000,  110.0000,    4.4593
   18.500,     0.000,   1.176865,   0.071415,   0.007741,   0.079156,   0.000000,  -0.000000,  -0.755721,  -0.000000,  -0.000000,  110.0000,    4.4622
   18.750,     0.000,   1.191609,   0.073195,   0.007847,   0.081042,   0.000000,  -0.000000,  -0.764735,  -0.000000,  -0.000000,  110.0000,    4.4651
   19.000,     0.000,   1.206309,   0.074990,   0.007976,   0.082966,   0.000000,  -0.000000,  -0.773702,  -0.000000,  -0.000000,  110.0000,    4.4681
   19.250,     0.000,   1.220962,   0.076801,   0.008125,   0.084926,   0.000000,  -0.000000,  -0.782620,  -0.000000,  -0.000000,  110.0000,    4.4710


