   10.000,     0.000,   0.688450,   0.025100,   0.005282,   0.030382,  -0.000000,   0.000000,  -0.289189,   0.000000,   0.000000,  110.0000,    3.5423
   10.250,     0.000,   0.705231,   0.026338,   0.005328,   0.031665,  -0.000000,   0.000000,  -0.296531,   0.000000,   0.000000,  110.0000,    3.5454
   10.500,     0.000,   0.721983,   0.027603,   0.005379,   0.032982,  -0.000000,   0.000000,  -0.303852,   0.000000,   0.000000,  110.0000,    3.5485
   10.750,     0.000,   0.738706,   0.028895,   0.005429,   0.034324,  -0.000000,   0.000000,  -0.311151,   0.000000,   0.000000,  110.0000,    3.5516
   11.000,     0.000,   0.755398,   0.030214,   0.005478,   0.035691,  -0.000000,   0.000000,  -0.318426,   0.000000,   0.000000,  110.0000,    3.5545
   11.250,     0.000,   0.772058,   0.031559,   0.005525,   0.037084,  -0.000000,   0.000000,  -0.325678,   0.000000,   0.000000,  110.0000,    3.5574
   11.500,     0.000,   0.788687,   0.032931,   0.005573,   0.038504,  -0.000000,   0.000000,  -0.332906,   0.000000,   0.000000,  110.0000,    3.5603
   11.750,     0.000,   0.805283,   0.034329,   0.005622,   0.039951,  -0.000000,   0.000000,  -0.340109,   0.000000,   0.000000,  110.0000,    3.5631
   12.000,     0.000,   0.821846,   0.035753,   0.005678,   0.041431,  -0.000000,   0.000000,  -0.347289,   0.000000,   0.000000,  110.0000,    3.5659
   12.250,     0.000,   0.838374,   0.037203,   0.005749,   0.042951,  -0.000000,   0.000000,  -0.354446,   0.000000,   0.000000,  110.0000,    3.5687
   12.500,     0.000,   0.854869,   0.038677,   0.005826,   0.044503,  -0.000000,   0.000000,  -0.361577,   0.000000,   0.000000,  110.0000,    3.5714
   12.750,     0.000,   0.871328,   0.040177,   0.005912,   0.046090,  -0.000000,   0.000000,  -0.368683,   0.000000,   0.000000,  110.0000,    3.5741
   13.000,     0.000,   0.887751,   0.041702,   0.006007,   0.047709,  -0.000000,   0.000000,  -0.375762,   0.000000,   0.000000,  110.0000,    3.5768
   13.250,     0.000,   0.904138,   0.043251,   0.006111,   0.049362,  -0.000000,   0.000000,  -0.382816,   0.000000,   0.000000,  110.0000,    3.5795
   13.500,     0.000,   0.920487,   0.044825,   0.006209,   0.051034,  -0.000000,   0.000000,  -0.389840,   0.000000,   0.000000,  110.0000,    3.5821
   13.750,     0.000,   0.936799,   0.046422,   0.006304,   0.052726,  -0.000000,   0.000000,  -0.396835,   0.000000,   0.000000,  110.0000,    3.5848
   14.000,     0.000,   0.953073,   0.048043,   0.006403,   0.054446,  -0.000000,   0.000000,  -0.403800,   0.000000,   0.000000,  110.0000,    3.5874
